,car_id,date,customer_name,gender,annual_income,dealer_name,company,model,engine,transmission,color,price,dealer_zip_code,body_style,phone,dealer_region
14533,C_CND_014534,2023-06-06,Jackson,Male,13500,Ryder Truck Rental And Leasing,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,17001,06457-3834,Hardtop,7486618,Middletown
14534,C_CND_014535,2023-06-06,Justice,Male,492000,Clay Johnson Auto Sales,Lincoln,Town Car,Overhead Camshaft,Manual,Pale White,33000,78758-7841,Hatchback,6244059,Austin
14535,C_CND_014536,2023-06-06,Justin,Male,891000,Diehl Motor Co Inc,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29000,06457-3834,Hatchback,8620313,Middletown
14536,C_CND_014537,2023-06-06,Kaden,Male,806000,Enterprise Rent A Car,Plymouth,Voyager,Doubleã Overhead Camshaft,Auto,Pale White,22000,60504-7114,Passenger,6503554,Aurora
14537,C_CND_014538,2023-06-06,Kai,Male,13500,Gartner Buick Hyundai Saab,Ford,Explorer,Doubleã Overhead Camshaft,Auto,Pale White,41000,38701-8047,Hatchback,6135016,Greenville
14538,C_CND_014539,2023-06-06,Kaiden,Female,1575000,Hatfield Volkswagen,Chevrolet,Metro,Doubleã Overhead Camshaft,Auto,Black,31500,99301-3882,Passenger,6328709,Pasco
14539,C_CND_014540,2023-06-06,Kaleb,Male,13500,Iceberg Rentals,Mercury,Grand Marquis,Doubleã Overhead Camshaft,Auto,Black,19000,53546-9427,Suv,8743345,Janesville
14540,C_CND_014541,2023-06-06,Kamari,Male,1155000,Mckinney Dodge Chrysler Jeep,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,25500,85257-3102,Hatchback,6958035,Scottsdale
14541,C_CND_014542,2023-06-06,Shirley,Male,635000,Buddy Storbeck'S Diesel Service Inc,Honda,Cr-V,Doubleã Overhead Camshaft,Auto,Black,31000,06457-3834,Suv,8335817,Middletown
14542,C_CND_014543,2023-06-06,Sienna,Male,975000,C & M Motors Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Sedan,8599555,Aurora
14543,C_CND_014544,2023-06-06,Oliver,Male,13500,Saab-Belle Dodge,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21000,60504-7114,Hardtop,8632904,Aurora
14544,C_CND_014545,2023-06-06,Skylar,Male,560000,Chrysler Of Tri-Cities,Nissan,Frontier,Doubleã Overhead Camshaft,Auto,Pale White,18000,99301-3882,Hatchback,6264349,Pasco
14545,C_CND_014546,2023-06-06,Peter,Male,660000,Rabun Used Car Sales,Infiniti,I30,Doubleã Overhead Camshaft,Auto,Black,49000,85257-3102,Hardtop,8410683,Austin
14546,C_CND_014547,2023-06-06,Sophia,Female,961000,Classic Chevy,Bmw,323I,Overhead Camshaft,Manual,Pale White,21000,85257-3102,Hatchback,8857251,Scottsdale
14547,C_CND_014548,2023-06-06,Sophie,Female,979888,Clay Johnson Auto Sales,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,21880,78758-7841,Sedan,7095367,Austin
14548,C_CND_014549,2023-06-06,Stacy,Female,1650000,Diehl Motor Co Inc,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,06457-3834,Hatchback,7526651,Middletown
14549,C_CND_014550,2023-06-06,Stella,Male,13500,Enterprise Rent A Car,Cadillac,Eldorado,Doubleã Overhead Camshaft,Auto,Black,60000,60504-7114,Passenger,8897647,Aurora
14550,C_CND_014551,2023-06-06,Stephanie,Male,355000,Gartner Buick Hyundai Saab,Oldsmobile,Intrigue,Doubleã Overhead Camshaft,Auto,Pale White,39000,38701-8047,Suv,8537017,Greenville
14551,C_CND_014552,2023-06-06,Stephany,Male,550000,Hatfield Volkswagen,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16000,99301-3882,Hatchback,7388415,Pasco
14552,C_CND_014553,2023-06-06,Tatiana,Male,420000,Iceberg Rentals,Volkswagen,Passat,Doubleã Overhead Camshaft,Auto,Pale White,13000,53546-9427,Hatchback,7363091,Janesville
14553,C_CND_014554,2023-06-06,Taylor,Female,345000,Mckinney Dodge Chrysler Jeep,Saturn,Ls,Doubleã Overhead Camshaft,Auto,Pale White,24000,85257-3102,Sedan,7276133,Scottsdale
14554,C_CND_014555,2023-06-06,Tiana,Male,399000,Motor Vehicle Branch Office,Acura,Tl,Overhead Camshaft,Manual,Pale White,14000,78758-7841,Hatchback,6051693,Austin
14555,C_CND_014556,2023-06-06,Tiffany,Male,940000,Nebo Chevrolet,Mercedes-B,Slk230,Overhead Camshaft,Manual,Pale White,71000,06457-3834,Hatchback,7677554,Middletown
14556,C_CND_014557,2023-06-06,Valentina,Male,1105000,New Castle Ford Lincoln Mercury,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31500,60504-7114,Passenger,8011935,Aurora
14557,C_CND_014558,2023-06-06,Rocco,Female,700000,Chrysler Plymouth,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,53546-9427,Hardtop,7806557,Janesville
14558,C_CND_014559,2023-06-06,Maya,Male,965000,Motor Vehicle Branch Office,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75000,78758-7841,Passenger,6461571,Aurora
14559,C_CND_014560,2023-06-06,Mckenzie,Male,13500,Nebo Chevrolet,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71000,06457-3834,Hatchback,6853166,Greenville
14560,C_CND_014561,2023-06-06,Jefferson,Male,13500,Ryder Truck Rental And Leasing,Saturn,Sc,Doubleã Overhead Camshaft,Auto,Black,33000,06457-3834,Hardtop,6044842,Middletown
14561,C_CND_014562,2023-06-06,Melanie,Male,700000,Pars Auto Sales,Mitsubishi,Diamante,Doubleã Overhead Camshaft,Auto,Pale White,21000,38701-8047,Hatchback,8438866,Janesville
14562,C_CND_014563,2023-06-06,Melody,Male,615000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Mercedes-B,Slk,Doubleã Overhead Camshaft,Auto,Pale White,19000,99301-3882,Passenger,7504709,Scottsdale
14563,C_CND_014564,2023-06-06,Mia,Male,775000,Progressive Shippers Cooperative Association No,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,12000,53546-9427,Passenger,6160549,Austin
14564,C_CND_014565,2023-06-06,Michelle,Male,735000,Rabun Used Car Sales,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,85257-3102,Hatchback,8087902,Middletown
14565,C_CND_014566,2023-06-06,Mikayla,Female,410000,Race Car Help,Pontiac,Grand Prix,Doubleã Overhead Camshaft,Auto,Pale White,42000,78758-7841,Passenger,6645776,Aurora
14566,C_CND_014567,2023-06-06,Milan,Female,1270000,Ryder Truck Rental And Leasing,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19000,06457-3834,Suv,6273416,Greenville
14567,C_CND_014568,2023-06-06,Miracle,Female,1081000,Saab-Belle Dodge,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14100,60504-7114,Suv,8642575,Pasco
14568,C_CND_014569,2023-06-06,Morgan,Male,550000,Scrivener Performance Engineering,Acura,Rl,Doubleã Overhead Camshaft,Auto,Black,24000,38701-8047,Suv,6263729,Janesville
14569,C_CND_014570,2023-06-06,Mya,Male,1000000,Star Enterprises Inc,Audi,A8,Overhead Camshaft,Manual,Black,44000,99301-3882,Passenger,8077507,Scottsdale
14570,C_CND_014571,2023-06-06,Naomi,Male,780000,Suburban Ford,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000,53546-9427,Passenger,8846683,Austin
14571,C_CND_014572,2023-06-06,Nevaeh,Female,962000,Tri-State Mack Inc,Mercedes-B,Slk,Doubleã Overhead Camshaft,Auto,Pale White,46001,85257-3102,Passenger,8700817,Middletown
14572,C_CND_014573,2023-06-06,Nia,Female,1260000,U-Haul Co,Ford,F-Series,Overhead Camshaft,Manual,Black,22001,78758-7841,Passenger,7073960,Aurora
14573,C_CND_014574,2023-06-06,Nyla,Male,810000,Progressive Shippers Cooperative Association No,Chrysler,300M,Doubleã Overhead Camshaft,Auto,Black,26001,53546-9427,Suv,6794104,Greenville
14574,C_CND_014575,2023-06-06,Nylah,Male,843000,Rabun Used Car Sales,Plymouth,Neon,Doubleã Overhead Camshaft,Auto,Pale White,27001,85257-3102,Suv,8260538,Pasco
14575,C_CND_014576,2023-06-07,Lydic,Female,440000,Rabun Used Car Sales,Toyota,Celica,Doubleã Overhead Camshaft,Auto,Pale White,45001,85257-3102,Suv,8204629,Scottsdale
14576,C_CND_014577,2023-06-07,Celina,Female,520000,Race Car Help,Mitsubishi,3000Gt,Overhead Camshaft,Manual,Pale White,24001,78758-7841,Sedan,6919219,Austin
14577,C_CND_014578,2023-06-07,Nesrine,Male,13500,Ryder Truck Rental And Leasing,Plymouth,Voyager,Doubleã Overhead Camshaft,Auto,Pale White,22001,06457-3834,Passenger,8814200,Middletown
14578,C_CND_014579,2023-06-07,Ana,Female,13500,Saab-Belle Dodge,Pontiac,Grand Prix,Doubleã Overhead Camshaft,Auto,Pale White,19001,60504-7114,Passenger,7149875,Aurora
14579,C_CND_014580,2023-06-07,Eric,Male,13500,Suburban Ford,Lincoln,Town Car,Overhead Camshaft,Manual,Black,17000,53546-9427,Hatchback,8106082,Janesville
14580,C_CND_014581,2023-06-07,Aimee,Male,631000,Chrysler Plymouth,Cadillac,Seville,Overhead Camshaft,Manual,Black,44000,53546-9427,Hardtop,6213846,Janesville
14581,C_CND_014582,2023-06-07,Evan,Male,13500,U-Haul Co,Honda,Accord,Doubleã Overhead Camshaft,Auto,Pale White,19000,78758-7841,Sedan,8013837,Austin
14582,C_CND_014583,2023-06-07,Felix,Male,13500,Buddy Storbeck'S Diesel Service Inc,Volkswagen,Passat,Doubleã Overhead Camshaft,Auto,Pale White,13000,06457-3834,Hatchback,7849476,Middletown
14583,C_CND_014584,2023-06-07,Kameron,Male,13500,Motor Vehicle Branch Office,Lexus,Gs300,Overhead Camshaft,Manual,Black,51000,78758-7841,Passenger,7979057,Austin
14584,C_CND_014585,2023-06-07,Kayden,Male,13500,Nebo Chevrolet,Bmw,323I,Doubleã Overhead Camshaft,Auto,Pale White,19000,06457-3834,Hatchback,7242840,Middletown
14585,C_CND_014586,2023-06-07,Keith,Male,2000000,New Castle Ford Lincoln Mercury,Acura,Tl,Overhead Camshaft,Manual,Black,21000,60504-7114,Hatchback,7032785,Aurora
14586,C_CND_014587,2023-06-07,Roman,Male,561000,Progressive Shippers Cooperative Association No,Lexus,Es300,Doubleã Overhead Camshaft,Auto,Black,16001,53546-9427,Hardtop,6107325,Janesville
14587,C_CND_014588,2023-06-07,Ryan,Male,1250000,Diehl Motor Co Inc,Mitsubishi,Montero Sport,Doubleã Overhead Camshaft,Auto,Pale White,39000,06457-3834,Hardtop,6617815,Middletown
14588,C_CND_014589,2023-06-07,Vanessa,Male,662500,Progressive Shippers Cooperative Association No,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12500,53546-9427,Hatchback,8952287,Janesville
14589,C_CND_014590,2023-06-07,Veronica,Female,700000,Rabun Used Car Sales,Chevrolet,Impala,Overhead Camshaft,Manual,Pale White,14000,85257-3102,Hatchback,6836402,Scottsdale
14590,C_CND_014591,2023-06-07,Victoria,Female,1275000,Race Car Help,Saturn,Sw,Doubleã Overhead Camshaft,Auto,Pale White,25500,78758-7841,Passenger,7809312,Austin
14591,C_CND_014592,2023-06-07,Olivia,Male,600000,Race Car Help,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44001,78758-7841,Hatchback,7006760,Janesville
14592,C_CND_014593,2023-06-07,Oumou,Female,457500,Ryder Truck Rental And Leasing,Lincoln,Navigator,Doubleã Overhead Camshaft,Auto,Black,19501,06457-3834,Sedan,8252678,Scottsdale
14593,C_CND_014594,2023-06-07,Jeremiah,Male,1121000,Star Enterprises Inc,Toyota,Tacoma,Doubleã Overhead Camshaft,Auto,Pale White,53100,99301-3882,Hardtop,8785641,Pasco
14594,C_CND_014595,2023-06-07,Paris,Male,305000,Scrivener Performance Engineering,Oldsmobile,Intrigue,Doubleã Overhead Camshaft,Auto,Pale White,45001,38701-8047,Suv,7344219,Middletown
14595,C_CND_014596,2023-06-09,Mohamed,Female,670000,Scrivener Performance Engineering,Honda,Accord,Overhead Camshaft,Manual,Black,43001,38701-8047,Sedan,7922847,Greenville
14596,C_CND_014597,2023-06-09,Chahineze,Male,1600000,Star Enterprises Inc,Chevrolet,Metro,Doubleã Overhead Camshaft,Auto,Pale White,12001,99301-3882,Passenger,8839692,Pasco
14597,C_CND_014598,2023-06-09,Mehdi,Male,13500,Suburban Ford,Volkswagen,Cabrio,Overhead Camshaft,Manual,Pale White,25001,53546-9427,Sedan,8783917,Janesville
14598,C_CND_014599,2023-06-09,Maelie,Male,1730000,Tri-State Mack Inc,Mercury,Sable,Doubleã Overhead Camshaft,Auto,Pale White,26001,85257-3102,Sedan,6721724,Scottsdale
14599,C_CND_014600,2023-06-09,Elena,Male,13500,Pitre Buick-Pontiac-Gmc Of Scottsdale,Subaru,Forester,Doubleã Overhead Camshaft,Auto,Black,22001,99301-3882,Hardtop,8270276,Pasco
14600,C_CND_014601,2023-06-09,Jaime,Male,3000000,U-Haul Co,Nissan,Pathfinder,Doubleã Overhead Camshaft,Auto,Pale White,75001,78758-7841,Hardtop,8170460,Austin
14601,C_CND_014602,2023-06-09,Gary,Male,13500,Chrysler Of Tri-Cities,Pontiac,Bonneville,Doubleã Overhead Camshaft,Auto,Pale White,19000,99301-3882,Hatchback,7138614,Pasco
14602,C_CND_014603,2023-06-09,Gavin,Male,1190000,Chrysler Plymouth,Chevrolet,Corvette,Doubleã Overhead Camshaft,Auto,Pale White,25000,53546-9427,Suv,6999520,Janesville
14603,C_CND_014604,2023-06-09,Kevin,Male,500000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Audi,A6,Overhead Camshaft,Manual,Black,15000,99301-3882,Suv,6286098,Pasco
14604,C_CND_014605,2023-06-09,Khalil,Male,13500,Progressive Shippers Cooperative Association No,Chrysler,Town & Country,Overhead Camshaft,Manual,Pale White,17000,53546-9427,Sedan,7057310,Janesville
14605,C_CND_014606,2023-06-09,Yides,Male,962000,Motor Vehicle Branch Office,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,78758-7841,Hardtop,8873296,Austin
14606,C_CND_014607,2023-06-09,Kiyan,Male,13500,Race Car Help,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,26000,78758-7841,Sedan,8204769,Austin
14607,C_CND_014608,2023-06-09,Violet,Male,986500,Ryder Truck Rental And Leasing,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11500,06457-3834,Sedan,6536041,Middletown
14608,C_CND_014609,2023-06-09,Viviana,Female,260000,Saab-Belle Dodge,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,15001,60504-7114,Sedan,8771627,Aurora
14609,C_CND_014610,2023-06-09,Wendy,Male,410000,Scrivener Performance Engineering,Bmw,328I,Doubleã Overhead Camshaft,Auto,Pale White,62001,38701-8047,Sedan,6772801,Greenville
14610,C_CND_014611,2023-06-09,Ximena,Male,930000,Star Enterprises Inc,Ford,Taurus,Overhead Camshaft,Manual,Black,69001,99301-3882,Suv,7821304,Pasco
14611,C_CND_014612,2023-06-09,Peyton,Male,1080000,Star Enterprises Inc,Pontiac,Bonneville,Doubleã Overhead Camshaft,Auto,Pale White,20001,99301-3882,Hatchback,8277004,Aurora
14612,C_CND_014613,2023-06-09,Phoenix,Male,656000,Suburban Ford,Ford,Windstar,Doubleã Overhead Camshaft,Auto,Pale White,19001,53546-9427,Sedan,7785207,Greenville
14613,C_CND_014614,2023-06-09,Princess,Male,799900,Tri-State Mack Inc,Jeep,Cherokee,Doubleã Overhead Camshaft,Auto,Pale White,14901,85257-3102,Sedan,6539270,Pasco
14614,C_CND_014615,2023-06-09,Riley,Male,916000,U-Haul Co,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,12001,78758-7841,Hatchback,6995523,Janesville
14615,C_CND_014616,2023-06-10,Marouane,Male,13500,U-Haul Co,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21001,78758-7841,Passenger,7333194,Austin
14616,C_CND_014617,2023-06-10,Jalen,Male,1185000,Saab-Belle Dodge,Dodge,Ram Pickup,Doubleã Overhead Camshaft,Auto,Pale White,57500,60504-7114,Hardtop,6600115,Aurora
14617,C_CND_014618,2023-06-10,Matheo,Female,13500,Rabun Used Car Sales,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,20001,85257-3102,Hatchback,7818678,Scottsdale
14618,C_CND_014619,2023-06-10,Elise,Male,1025000,Race Car Help,Acura,Tl,Doubleã Overhead Camshaft,Auto,Black,28501,78758-7841,Hatchback,8998480,Austin
14619,C_CND_014620,2023-06-10,George,Male,13500,Classic Chevy,Buick,Regal,Doubleã Overhead Camshaft,Auto,Black,19000,85257-3102,Passenger,8866891,Scottsdale
14620,C_CND_014621,2023-06-10,Gordon,Male,1425000,Clay Johnson Auto Sales,Ford,Explorer,Doubleã Overhead Camshaft,Auto,Black,22500,78758-7841,Hatchback,7810554,Austin
14621,C_CND_014622,2023-06-10,Grayson,Male,1970000,Diehl Motor Co Inc,Mercedes-B,Cl500,Overhead Camshaft,Manual,Black,22000,06457-3834,Suv,7554908,Middletown
14622,C_CND_014623,2023-06-10,Harrison,Male,1300000,Enterprise Rent A Car,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20000,60504-7114,Suv,8341480,Aurora
14623,C_CND_014624,2023-06-10,Jacob,Female,740000,Saab-Belle Dodge,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29000,60504-7114,Hardtop,6506938,Aurora
14624,C_CND_014625,2023-06-10,Kymani,Male,753000,Saab-Belle Dodge,Ford,Windstar,Doubleã Overhead Camshaft,Auto,Pale White,31000,60504-7114,Sedan,8731912,Aurora
14625,C_CND_014626,2023-06-10,Lamar,Male,330000,Scrivener Performance Engineering,Mercury,Sable,Doubleã Overhead Camshaft,Auto,Pale White,39000,38701-8047,Sedan,7333015,Greenville
14626,C_CND_014627,2023-06-10,Landon,Male,13500,Star Enterprises Inc,Toyota,Land Cruiser,Doubleã Overhead Camshaft,Auto,Black,21000,99301-3882,Suv,6993289,Pasco
14627,C_CND_014628,2023-06-10,Yamilet,Male,920000,Suburban Ford,Subaru,Outback,Doubleã Overhead Camshaft,Auto,Pale White,19001,53546-9427,Suv,8288018,Janesville
14628,C_CND_014629,2023-06-10,Ryder,Male,395000,Enterprise Rent A Car,Audi,A4,Doubleã Overhead Camshaft,Auto,Black,27000,60504-7114,Hardtop,7946995,Aurora
14629,C_CND_014630,2023-06-10,Shloime,Male,560000,Scrivener Performance Engineering,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,14000,38701-8047,Hardtop,7117808,Greenville
14630,C_CND_014631,2023-06-10,Zoey,Male,680000,Progressive Shippers Cooperative Association No,Mercury,Sable,Doubleã Overhead Camshaft,Auto,Pale White,26001,53546-9427,Sedan,8711118,Janesville
14631,C_CND_014632,2023-06-10,Jerry,Male,2004000,U-Haul Co,Volkswagen,Golf,Doubleã Overhead Camshaft,Auto,Pale White,35400,78758-7841,Hardtop,6383598,Austin
14632,C_CND_014633,2023-06-10,Samara,Male,914000,C & M Motors Inc,Chrysler,300M,Doubleã Overhead Camshaft,Auto,Pale White,22001,60504-7114,Suv,8340957,Austin
14633,C_CND_014634,2023-06-10,Jesus,Male,4300000,C & M Motors Inc,Mitsubishi,Montero Sport,Doubleã Overhead Camshaft,Auto,Pale White,39000,60504-7114,Hardtop,7438247,Aurora
14634,C_CND_014635,2023-06-10,Joel,Male,770000,Chrysler Plymouth,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,53546-9427,Hardtop,7619099,Janesville
14635,C_CND_014636,2023-06-11,Salma,Male,1250000,Ryder Truck Rental And Leasing,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,28001,06457-3834,Hatchback,7676280,Middletown
14636,C_CND_014637,2023-06-11,Lea,Male,941000,Saab-Belle Dodge,Bmw,323I,Doubleã Overhead Camshaft,Auto,Pale White,19001,60504-7114,Hatchback,7558369,Aurora
14637,C_CND_014638,2023-06-11,Lea,Male,720000,Scrivener Performance Engineering,Pontiac,Grand Prix,Doubleã Overhead Camshaft,Auto,Pale White,69001,38701-8047,Passenger,7402051,Greenville
14638,C_CND_014639,2023-06-11,Marcus,Male,1300000,Suburban Ford,Toyota,Tacoma,Doubleã Overhead Camshaft,Auto,Pale White,53000,53546-9427,Hardtop,6215508,Janesville
14639,C_CND_014640,2023-06-11,Brayden,Male,13500,Suburban Ford,Mitsubishi,Eclipse,Doubleã Overhead Camshaft,Auto,Black,27000,53546-9427,Hardtop,6373292,Janesville
14640,C_CND_014641,2023-06-11,Jade,Male,1250000,Tri-State Mack Inc,Mercury,Cougar,Doubleã Overhead Camshaft,Auto,Black,26001,85257-3102,Hatchback,6271908,Scottsdale
14641,C_CND_014642,2023-06-11,Selma,Male,810000,U-Haul Co,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34001,78758-7841,Sedan,6051935,Austin
14642,C_CND_014643,2023-06-11,Myriam,Male,13500,Buddy Storbeck'S Diesel Service Inc,Oldsmobile,Intrigue,Doubleã Overhead Camshaft,Auto,Pale White,39001,06457-3834,Suv,7361825,Middletown
14643,C_CND_014644,2023-06-11,Jake,Male,1900000,Progressive Shippers Cooperative Association No,Buick,Century,Doubleã Overhead Camshaft,Auto,Pale White,17001,53546-9427,Hardtop,8504229,Janesville
14644,C_CND_014645,2023-06-11,Hayden,Female,547500,Hatfield Volkswagen,Volkswagen,Passat,Doubleã Overhead Camshaft,Auto,Black,21500,99301-3882,Hatchback,7382248,Pasco
14645,C_CND_014646,2023-06-11,Kenny,Male,881000,Scrivener Performance Engineering,Chrysler,Concorde,Doubleã Overhead Camshaft,Auto,Pale White,19001,38701-8047,Hardtop,6333535,Greenville
14646,C_CND_014647,2023-06-11,Hudson,Male,1190000,Mckinney Dodge Chrysler Jeep,Ford,Expedition,Overhead Camshaft,Manual,Black,18000,85257-3102,Suv,7141143,Scottsdale
14647,C_CND_014648,2023-06-11,Hunter,Female,772000,Motor Vehicle Branch Office,Oldsmobile,Bravada,Doubleã Overhead Camshaft,Auto,Black,26000,78758-7841,Hatchback,7555848,Austin
14648,C_CND_014649,2023-06-11,Ian,Male,1000000,Nebo Chevrolet,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19000,06457-3834,Hatchback,8456505,Middletown
14649,C_CND_014650,2023-06-11,Ibrahim,Male,1001000,New Castle Ford Lincoln Mercury,Mercedes-B,Slk,Overhead Camshaft,Manual,Pale White,17100,60504-7114,Passenger,7400082,Aurora
14650,C_CND_014651,2023-06-11,Kevin,Male,3190000,Star Enterprises Inc,Chevrolet,Prizm,Doubleã Overhead Camshaft,Auto,Pale White,25001,99301-3882,Hardtop,7457227,Pasco
14651,C_CND_014652,2023-06-11,Levi,Male,1420000,Suburban Ford,Buick,Park Avenue,Doubleã Overhead Camshaft,Auto,Pale White,62000,53546-9427,Hatchback,8074918,Janesville
14652,C_CND_014653,2023-06-11,Jake,Male,525000,Star Enterprises Inc,Mercedes-B,Sl-Class,Overhead Camshaft,Manual,Pale White,26000,99301-3882,Hardtop,8707350,Pasco
14653,C_CND_014654,2023-06-11,Logan,Male,956000,U-Haul Co,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,18000,78758-7841,Suv,6278799,Austin
14654,C_CND_014655,2023-06-11,Ricky,Male,726000,Mckinney Dodge Chrysler Jeep,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,85257-3102,Hardtop,6149848,Austin
